Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
LCID,"Lucid Group, Inc.",6.22,USD,0,4570760,0.4964021390353899,2451116501.9999995,USD,,-13.6855,USD,-18.661776436721798,0,Consumer durables,Neutral
BFLY,"Butterfly Network, Inc.",9.02,USD,2.036199095022621,3435744,0.47566761552997705,2446992391.760181,USD,,-0.2939,USD,-5.152057245080489,0,Health technology,Strong buy
KMT,Kennametal Inc.,31.81,USD,1.8898142216527862,2663935,1.3074363335606678,2424527120.5499682,USD,7.226753299861417,4.4017,USD,268.00434746258674,2.5624599615631,Producer manufacturing,Sell
PAYO,Payoneer Global Inc.,7.13,USD,0,5260528,0.8651192026940726,2416006457,USD,51.517341040462426,0.1384,USD,-47.43638435244967,0,Commercial services,Neutral
CTRI,"Centuri Holdings, Inc.",23.91,USD,1.2277730736663808,1006170,0.34152581870629545,2414026813.999153,USD,77.6550828190971,0.3079,USD,,0,Utilities,Neutral
PAGS,PagSeguro Digital Ltd.,8.66,USD,-0.6880733944954185,2802616,0.9241670919912638,2403295338.0389905,USD,6.092584775573378,1.4214,USD,15.251763561177324,0.00458715596330275,Commercial services,Buy
BXMT,"Blackstone Mortgage Trust, Inc.",14.24,USD,-1.657458563535913,2591389,0.8257954560917237,2400060707.635359,USD,165.00579374275782,0.0863,USD,,12.9834254143646,Finance,Buy
BOBS,"Bob's Discount Furniture, Inc.",18.34,USD,-3.0655391120507494,527259,0.3684472538587247,2396800923.5116277,USD,,,,,0,Retail trade,Strong buy
UNIT,Uniti Group Inc.,9.85,USD,-1.5984015984015998,2929650,1.3877447311387578,2390842717.1678324,USD,3.689414937448498,2.6698,USD,1023.1804795961298,0,Communications,Neutral
AMLX,"Amylyx Pharmaceuticals, Inc.",21.43,USD,-0.9246417013407272,1267094,0.661743873356528,2387795866.883033,USD,,-1.4328,USD,42.665066026410564,0,Health technology,Strong buy
CTOS,"Custom Truck One Source, Inc.",10.49,USD,-0.3798670465337051,862943,0.7555649766634954,2386532883.2820516,USD,111.71458998935037,0.0939,USD,,0,Finance,Strong buy
FIVN,"Five9, Inc.",31.85,USD,-3.4848484848484804,2495791,0.7745553521694735,2379944546.3181815,USD,46.48956356736243,0.6851,USD,658.6932447397563,0,Technology services,Buy
FIGS,"FIGS, Inc.",14.32,USD,-2.5187202178352566,1440902,0.340455809894314,2379128153.3560243,USD,44.30693069306931,0.3232,USD,688.2926829268292,0,Consumer non-durables,Buy
RUN,Sunrun Inc.,9.83,USD,-3.5328753680078457,7641334,0.7317547242777073,2367525764.008832,USD,6.609736417428725,1.4872,USD,,0,Electronic technology,Buy
CC,Chemours Company (The),15.72,USD,-0.8201892744479433,1934057,0.46128659055789445,2365844225.451104,USD,,-2.0117,USD,28.06107852953799,2.20820189274448,Process industries,Buy
WERN,"Werner Enterprises, Inc.",39.11,USD,0.5915637860082223,893221,0.9568475335938571,2345706697.623714,USD,,-0.7738,USD,-190.33387812281111,1.440329218107,Transportation,Neutral
PGEN,"Precigen, Inc.",6.55,USD,7.377049180327873,6277580,0.8603085565068401,2345130835.9590163,USD,,-1.0994,USD,-156.62931839402427,0,Health technology,Buy
OCUL,"Ocular Therapeutix, Inc.",10.65,USD,6.075697211155391,11151659,4.911567284032968,2338909062.385458,USD,,-1.413,USD,-10.597996242955539,0,Health technology,Strong buy
FLNC,"Fluence Energy, Inc.",12.63,USD,-3.8812785388127837,6830664,0.7116672314129677,2331452219.6141553,USD,,-0.6411,USD,-141.28716597666542,0,Producer manufacturing,Neutral
ARR,"ARMOUR Residential REIT, Inc.",16.46,USD,-1.6726403823177873,3607578,0.9481463095710797,2329962999.462366,USD,4.417487453369475,3.7261,USD,,17.2043010752688,Finance,Buy
INTR,Inter & Co. Inc.,5.29,USD,1.9267822736030757,4877607,0.653535633960544,2327627805.6262045,USD,8.111008892977614,0.6522,USD,46.33161319273054,0.00217922928709056,Finance,Buy
PTON,"Peloton Interactive, Inc.",5.29,USD,-6.0390763765541715,9676148,0.8664108322476725,2321631809.7850804,USD,48.09090909090909,0.11,USD,,0,Consumer services,Buy
WGS,GeneDx Holdings Corp.,77.39,USD,-0.8837090163934398,431946,0.4260138004303869,2307966446.7213116,USD,,-3.6288,USD,-19505.347593582886,0,Health services,Strong buy
MLYS,"Mineralys Therapeutics, Inc.",26.05,USD,1.5990639625585028,802252,1.066422574258584,2302999253.260531,USD,,-4.2435,USD,-19.002215429484842,0,Health technology,Strong buy
NWBI,"Northwest Bancshares, Inc.",15.69,USD,-0.3809523809523841,667203,0.7999930456552732,2297943619.6971426,USD,15.041702617198736,1.0431,USD,-6.899321670831858,5.07936507936508,Finance,Neutral
RAMP,"LiveRamp Holdings, Inc.",37.68,USD,-0.44914134742404677,1141909,1.3421094541046024,2290754719.9704094,USD,15.567031605040281,2.4205,USD,1026.8621973929237,0,Technology services,Neutral
NUVB,Nuvation Bio Inc.,6.48,USD,4.180064308681683,5055139,0.8424617090849889,2281758453.723473,USD,,-0.4351,USD,30.69448869066582,0,Health technology,Strong buy
VERA,"Vera Therapeutics, Inc.",31.63,USD,0,2748819,1.0984350525593223,2279363359,USD,,-5.8694,USD,-63.93598301818283,0,Health technology,Strong buy
ETOR,eToro Group Ltd.,28.12,USD,-1.6095171448565335,1824582,1.1119654045293992,2278004796.1721487,USD,10.361090641120118,2.714,USD,20.008843687817826,0,Technology services,Buy
STNE,StoneCo Ltd.,9.27,USD,-2.931937172774881,7882479,1.7357447959281664,2254725709.086911,USD,3.7477258944815035,2.4735,USD,,0,Commercial services,Buy
UA,"Under Armour, Inc.",5.19,USD,-1.1428571428571355,2248870,0.6566968923359277,2253622415.668572,USD,,-1.1586,USD,-602.4284475281873,0,Consumer non-durables,Neutral
DJT,Trump Media & Technology Group Corp.,8.1,USD,-2.055622732769044,4146760,0.8822393180846381,2251324526.0822253,USD,,-4.7103,USD,-854.661532225375,0,Commercial services,No rating
UAA,"Under Armour, Inc.",5.29,USD,-1.3059701492537366,7777079,0.738055730414032,2249903967.847015,USD,,-1.1586,USD,-602.4284475281873,0,Consumer non-durables,Neutral
XIFR,"XPLR Infrastructure, LP",11.61,USD,-1.1914893617021325,449207,0.6184486185557302,2241364227.12766,USD,17.364642536643732,0.6686,USD,,0,Utilities,Neutral
WU,Western Union Company (The),7.18,USD,-3.6241610738255097,8694345,0.6936238868651947,2239290927.981208,USD,5.790322580645161,1.24,USD,-53.20048309178744,12.6174496644295,Finance,Sell
XRAY,DENTSPLY SIRONA Inc.,11.19,USD,-3.451251078515965,3682847,0.6990418154841671,2230769967.212252,USD,,-2.7373,USD,42.32892297320075,2.76100086281277,Health technology,Neutral
FLYW,Flywire Corporation - Voting,18.3,USD,-2.7113237639553325,1697783,0.6749209957271405,2226518319.4577355,USD,69.42336874051594,0.2636,USD,541.3625304136253,0,Commercial services,Buy
GOF,Guggenheim Strategic Opportunities Fund,10.3,USD,-1.5296367112810718,2038252,1.8999127061693388,2217969780,USD,9.780647611812745,1.0531,USD,10.561679790026238,20.8910133843212,Miscellaneous,No rating
NCNO,"nCino, Inc.",20.23,USD,-2.787121576165297,2633539,1.4035853226002617,2216256235.369534,USD,167.0520231213873,0.1211,USD,,0,Technology services,Buy
HAPN,"Happen, Inc.",19.19,USD,-1.941747572815529,917299,0.7170556800244393,2214669181.718447,USD,11.560937405867824,1.6599,USD,159.03558052434454,0,Finance,Strong buy
INOD,Innodata Inc.,64.3,USD,0.7047768206734467,1280030,0.61427291083481,2210804489.158966,USD,48.752748502539994,1.3189,USD,5.952763496143964,0,Technology services,Strong buy
PBI,Pitney Bowes Inc.,16.02,USD,-2.4360535931790626,1385232,0.7582516670668944,2196185418.646772,USD,13.050916496945009,1.2275,USD,118.33866951262894,2.19244823386115,Technology services,Neutral
KSS,Kohl's Corporation,19.28,USD,0.3643935450286324,3035452,0.9460484842009742,2186351778.19469,USD,8.186488896437519,2.3551,USD,118.24668705402652,0,Retail trade,Neutral
BHVN,Biohaven Ltd.,14.46,USD,-1.2295081967213095,1849178,1.074060712799823,2184093073.4180326,USD,,-4.646,USD,39.32824905975763,0,Health technology,Buy
OLN,Olin Corporation,19.01,USD,-0.4712041884816746,1989170,0.6425661738141225,2166807188.64555,USD,,-1.2267,USD,-912.9644921552435,4.18848167539267,Process industries,Neutral
VNET,"VNET Group, Inc.",7.92,USD,4.210526315789478,7113049,2.232253012540104,2163656460,USD,,-1.1963,USD,-2134.5238095238096,0,Technology services,Strong buy
ALKT,"Alkami Technology, Inc.",20.21,USD,-2.2254475084663805,891625,0.6973107754877891,2161297392.7252054,USD,,-0.4274,USD,-12.949260042283296,0,Technology services,Strong buy
MLCO,Melco Resorts & Entertainment Limited,5.47,USD,-2.32142857142857,1515136,0.9445035234299692,2129366718.0000002,USD,9.148687071416624,0.5979,USD,336.1050328227571,0,Consumer services,Buy
BRSL,"Brightstar Lottery PLC Trading under the Legal Name to begin at the market open on July 21, 2025.",11.57,USD,-1.865988125530101,1539834,0.6132595919360893,2128781128.0203564,USD,12.874151552242127,0.8987,USD,-5.030117298953817,7.46395250212044,Consumer services,Buy
STGW,Stagwell Inc.,8.7,USD,-4.605263157894736,995218,0.5243608690344427,2126936375.8881578,USD,147.45762711864407,0.059,USD,431.5315315315315,0,Commercial services,Buy
NLST,"Netlist, Inc.",6.03,USD,2.5510204081632715,11872861,2.4863354655101464,2107986314.5102043,USD,,-0.0041,USD,97.07977207977208,0,Electronic technology,Strong buy
DRVN,Driven Brands Holdings Inc.,12.755,USD,-1.42967542503863,761478,0.9500219141392421,2104317441.6561055,USD,14.264146723328116,0.8942,USD,,0,Consumer services,Buy
TIC,"TIC Solutions, Inc.",9.61,USD,-2.4365482233502562,2070464,0.6196871676194492,2097097665.4538074,USD,,-0.5747,USD,,0,Commercial services,Buy
ADMA,ADMA Biologics Inc,9.34,USD,-1.3727560718057104,1497295,0.518320741809359,2092016971.7571275,USD,13.25762952448545,0.7045,USD,-17.04933474626163,0,Health technology,Strong buy
CLM,"Cornerstone Strategic Investment Fund, Inc.",6.94,USD,-5.578231292516997,8617457,4.610853771186223,2086591500,USD,6.36697247706422,1.09,USD,-30.128205128205128,19.9836734693878,Miscellaneous,No rating
XPRO,Expro Ltd,18.57,USD,-0.7482629609834343,759467,0.9019482096529872,2086323643.5424907,USD,103.33889816360602,0.1797,USD,-70.42948823432616,0,Industrial services,Buy
NTST,NetSTREIT Corp.,20.43,USD,-1.3520038628681852,840221,0.7509665928321039,2083319307.3737323,USD,145.20255863539447,0.1407,USD,,4.20086914534042,Finance,Buy
NEO,"NeoGenomics, Inc.",16.16,USD,1.3801756587202048,1137490,0.5882099556198797,2076162948.5972395,USD,,-0.4034,USD,50.557666380683905,0,Health services,Buy
GENI,Genius Sports Limited,7.76,USD,-7.39856801909309,3956184,0.44277599128635886,2076096285.6897373,USD,,-0.6102,USD,-209.27521540800805,0,Technology services,Strong buy
DV,"DoubleVerify Holdings, Inc.",13.3,USD,0.07524454477051591,3018020,0.3642763261196839,2061325058.4650114,USD,36.91368304190952,0.3603,USD,17.476361265079895,0,Technology services,Neutral
QUBT,Quantum Computing Inc.,9.05,USD,0.44395116537181933,6943010,0.7926368424517186,2048439160.7436185,USD,,-0.0633,USD,90.69254521393913,0,Technology services,Buy
PEB,Pebblebrook Hotel Trust,18.14,USD,-0.6027397260273941,1938835,0.8721972486965188,2046966941.7939727,USD,,-0.689,USD,-19.95125348189414,0.219178082191781,Finance,Neutral
NVCR,NovoCure Limited,17.53,USD,3.421828908554583,1448856,1.3003570458623803,2041295782.043658,USD,,-1.3095,USD,16.116840689257565,0,Health technology,Buy
HE,"Hawaiian Electric Industries, Inc.",11.81,USD,0.6820119352088667,1917073,0.8424256840317371,2039917563.2088664,USD,9.128855221457833,1.2937,USD,,0,Utilities,Sell
GNL,"Global Net Lease, Inc.",8.81,USD,0.5707762557077707,2343217,0.6268762074542831,2037923536.8595893,USD,,-0.2788,USD,77.140045916694,8.67579908675799,Finance,Buy
UTZ,Utz Brands Inc,14.15,USD,-0.14114326040931244,1301394,0.5787281085989592,2037065318.7332394,USD,,-0.331,USD,-261.0705596107056,1.76429075511644,Consumer non-durables,Neutral
ASAN,"Asana, Inc.",8.83,USD,-3.391684901531734,3766332,0.7993771944588475,2035401818.028446,USD,,-0.6881,USD,31.429995017438962,0,Technology services,Neutral
AUPH,Aurinia Pharmaceuticals Inc,15.29,USD,-1.1635423400129379,1001732,0.8178649906998079,2034352546.548804,USD,6.684153005464481,2.2875,USD,434.9625818521984,0,Health technology,Buy
SHO,"Sunstone Hotel Investors, Inc.",10.89,USD,-0.4570383912248532,2666611,0.9635751939491515,2024929420.3957956,USD,48.529411764705884,0.2244,USD,953.5211267605634,3.29067641681901,Finance,Neutral
TSHA,"Taysha Gene Therapies, Inc.",6.21,USD,4.36974789915966,3051175,1.116019992547126,2023426135.194958,USD,,-0.4324,USD,-21.08653038364605,0,Health technology,Strong buy
VERX,"Vertex, Inc.",12.47,USD,-1.9654088050314464,1142592,0.3498567126784845,2022862644.116352,USD,580.0000000000001,0.0215,USD,,0,Technology services,Buy
AGIO,"Agios Pharmaceuticals, Inc.",33.63,USD,0.2085816448152571,969285,0.876189276083622,2007774353.8694875,USD,,-7.0101,USD,-163.46279196089085,0,Health technology,Buy
DHC,Diversified Healthcare Trust,8.29,USD,-1.0739856801909502,1351254,0.5313331907536147,2007249292.2780428,USD,,-1.1058,USD,7.487660001673231,0.477326968973747,Finance,Buy
ATEN,"A10 Networks, Inc.",27.35,USD,-0.18248175182480714,1023094,0.7226873304701628,1985856779.8485408,USD,46.75213675213676,0.585,USD,-14.523670368205735,0.875912408759124,Technology services,Buy
PLAB,"Photronics, Inc.",33.6,USD,0.840336134453785,603428,0.8051175024743472,1981180279.6638658,USD,12.304987914744013,2.7306,USD,42.04119850187264,0,Electronic technology,Strong buy
JBLU,JetBlue Airways Corporation,5.24,USD,-7.256637168141595,24347126,1.0191529310319503,1977115934.4920354,USD,,-2.3909,USD,-119.12748602327925,0,Transportation,Sell
WRD,WeRide Inc.,6.08,USD,3.931623931623939,1875620,0.5866724553400512,1947511687.1574004,USD,,-0.7159,USD,41.20883633078755,0,Technology services,Strong buy
PGNY,"Progyny, Inc.",25.33,USD,-3.6149162861491737,740613,0.5509728338558904,1943489870.0239725,USD,27.514664349337387,0.9206,USD,56.29881154499151,0,Commercial services,Strong buy
DEI,"Douglas Emmett, Inc.",11.6,USD,-0.6849315068493157,1521694,0.7419401394269822,1942829066.849315,USD,,-0.1465,USD,-167.69870609981515,6.50684931506849,Finance,Neutral
SRPT,"Sarepta Therapeutics, Inc.",18.18,USD,0.4419889502762337,1728692,0.5716266144260946,1920299296.9226515,USD,,-2.8975,USD,-281.95359873451093,0,Health technology,Neutral
NEXA,Nexa Resources S.A.,14.38,USD,1.410437235543026,434391,0.6246190413538294,1904467308.3427365,USD,6.860359715662422,2.0961,USD,,0.931847672778561,Non-energy minerals,Neutral
PRCH,"Porch Group, Inc.",16.76,USD,-3.5673187571921603,1368421,0.797928426731918,1902592366.8078253,USD,,-0.1351,USD,-129.1163793103448,0,Finance,Strong buy
SEDG,"SolarEdge Technologies, Inc.",30.79,USD,-5.02776064157928,2732546,0.5376124346079016,1894377593.6727328,USD,,-4.5062,USD,84.95922883587728,0,Producer manufacturing,Neutral
SGRY,"Surgery Partners, Inc.",14.36,USD,-4.45775116433799,2421845,1.1169212875209493,1879986161.2428477,USD,,-0.6917,USD,51.57518902268272,0,Health services,Buy
USA,Liberty All-Star Equity Fund,6.05,USD,-0.32948929159803064,1573568,1.1439075253795106,1870889330,USD,10.692824319547544,0.5658,USD,-37.36993579809608,11.0378912685338,Miscellaneous,No rating
WB,Weibo Corporation,7.56,USD,-1.4341590612777095,684849,0.928290866070821,1859141917.3964002,USD,5.389605760319384,1.4027,USD,3.4439528023598793,7.69230769230769,Technology services,Buy
NEXT,NextDecade Corporation,6.95,USD,-3.3379694019471517,2680634,1.1143951201037972,1849988717.5243392,USD,,-1.3606,USD,-71.38178611915858,0,Energy minerals,Buy
HOPE,"Hope Bancorp, Inc.",14.36,USD,-0.6228373702422135,722562,0.6647056236905963,1834372748.8608997,USD,14.440868865647627,0.9944,USD,179.48285553681842,3.87543252595156,Finance,Buy
MBC,"MasterBrand, Inc.",8.99,USD,-1.7486338797814223,1446770,0.7767736220076106,1829379325.791257,USD,,-0.6872,USD,-195.45770245867482,0,Consumer durables,Neutral
SONO,"Sonos, Inc.",15.45,USD,-5.272838749233596,1596639,1.0248173557687925,1827641867.0968733,USD,34.7191011235955,0.445,USD,,0,Consumer durables,Buy
CMPS,COMPASS Pathways Plc - American Depository Shares,13.72,USD,2.0074349442379282,1795274,0.5702400032729004,1825464990,USD,,-4.6238,USD,-154.99365797165393,0,Health technology,Strong buy
WKC,World Kinect Corporation,35.64,USD,-1.3015785101080002,908940,0.82554043771245,1823043866.8845196,USD,,-3.1951,USD,58.1612476593293,2.29853226253116,Distribution services,Sell
VET,Vermilion Energy Inc.,11.88,USD,4.76190476190477,932544,0.8377444223002882,1817026540.6505718,USD,,-2.0666624,USD,-133.4826702873125,3.36721728081322,Energy minerals,Buy
WOLF,"Wolfspeed, Inc.",34.96,USD,9.971689210443541,4287661,0.966932619719103,1816944777.6583831,USD,,-17.2532,USD,-106.57319715999569,0,Electronic technology,Sell
HUN,Huntsman Corporation,10.31,USD,0.09708737864077463,2173414,0.7038211731905121,1808153568.1961164,USD,,-0.9829,USD,45.364091161756534,4.97572815533981,Process industries,Neutral
SFL,SFL Corporation Ltd,12.48,USD,1.0526315789473748,1023707,0.856584961275713,1806578889.0947373,USD,54.237288135593225,0.2301,USD,-44.48733413751508,6.63967611336033,Transportation,Buy
GAB,"Gabelli Equity Trust, Inc. (The)",5.75,USD,-0.8620689655172384,729394,0.9643792857981488,1804942600,USD,6.22563880467735,0.9236,USD,53.21831453218314,10.1655172413793,Miscellaneous,No rating
TH,Target Hospitality Corp.,18.07,USD,3.612385321100912,1166434,0.9346300466468079,1800195266.9552753,USD,,-0.3771,USD,-453.08988764044943,0,Consumer services,Strong buy
FCEL,"FuelCell Energy, Inc.",22.36,USD,-0.044702726866345834,6111863,0.7795571403958272,1787775825.038891,USD,,-6.5732,USD,11.378957018821122,0,Electronic technology,Neutral
PRGO,Perrigo Company plc,12.82,USD,-1.6871165644171693,2137540,0.6691465268548599,1779021864.6334357,USD,,-12.5104,USD,-2139.198138535887,8.89570552147239,Health technology,Buy
VSTS,Vestis Corporation,13.41,USD,0.6001500375093779,1516195,0.8591205878484862,1772267071.780195,USD,,-0.0419,USD,81.58241758241759,0,Consumer non-durables,Neutral
SNDX,"Syndax Pharmaceuticals, Inc.",19.76,USD,-0.40322580645160433,1096391,0.7083729739665626,1764510484.8548388,USD,,-2.5177,USD,35.42868867174476,0,Health technology,Strong buy
EFC,Ellington Financial Inc.,13.59,USD,-0.5852231163130949,755160,0.5996554339664353,1751579641.731529,USD,8.278508771929825,1.6416,USD,35.345040811278736,11.4118507681053,Finance,Buy
PGY,Pagaya Technologies Ltd.,20.93,USD,-2.9220779220779174,1777429,0.578738395628152,1746102893.9123378,USD,16.183406788834766,1.2933,USD,,0,Technology services,Strong buy
USAS,Americas Gold and Silver Corporation,5.16,USD,-1.5267175572519098,4703873,0.929637578989212,1743918902.954608,USD,,-0.177056,USD,50.78470783562622,0,Non-energy minerals,Strong buy
GT,The Goodyear Tire & Rubber Company,6.05,USD,-0.9819967266775859,8745560,0.8214671570469301,1741787431.06383,USD,,-8.8299,USD,-722.1744644870349,0,Consumer durables,Neutral
BRUN,Boost Run Inc.,22.63,USD,-1.3083296990841724,2912087,1.293031819043827,1729149296.3589184,USD,178.47003154574134,0.1268,USD,,0,Technology services,Strong buy
FTRE,Fortrea Holdings Inc.,18.1,USD,3.9632395175186748,1152566,0.6748281160445849,1721309957.3750718,USD,,-0.9159,USD,91.97936826250294,0,Commercial services,Buy
HLMN,Hillman Solutions Corp.,8.82,USD,1.3793103448275978,2978226,1.7665853494041253,1715886846.2689657,USD,42.54703328509407,0.2073,USD,89.14233576642336,0,Distribution services,Buy
BL,"BlackLine, Inc.",29.3,USD,-4.028824107435311,855770,0.5873877700316169,1703070474.245005,USD,52.312087127298696,0.5601,USD,-54.9396621078037,0,Technology services,Neutral
BAND,Bandwidth Inc.,52.79,USD,-2.186399851769501,568470,0.6193785164660417,1698823797.189735,USD,,-0.2881,USD,15.932302305223223,0,Technology services,Strong buy
TRIN,Trinity Capital Inc.,17.92,USD,-1.2127894156560026,1043673,0.7858778679410913,1696908770.646086,USD,10.259933585251346,1.7466,USD,-21.754323089328924,0,Miscellaneous,Buy
RLJ,RLJ Lodging Trust,11.07,USD,0.72793448589627,1768298,0.8401508861955589,1695335037.7233849,USD,1876.271186440678,0.0059,USD,-97.18242597898758,5.45950864422202,Finance,Neutral
NTLA,"Intellia Therapeutics, Inc.",12.09,USD,1.511335012594456,1818943,0.5253578148311859,1694131705.5491183,USD,,-3.3569,USD,28.42278086952813,0,Health technology,Buy
AMPX,"Amprius Technologies, Inc.",11.58,USD,-7.434052757793763,6540729,0.9131001318668384,1691613696.9736211,USD,,-0.2876,USD,13.943746259724707,0,Producer manufacturing,Strong buy
IE,Ivanhoe Electric Inc.,10.59,USD,1.7291066282420724,1283466,0.5753578228726012,1690060945.3631122,USD,,-0.2669,USD,58.277317492574646,0,Non-energy minerals,Strong buy
CPRI,Capri Holdings Limited,14.67,USD,-4.367666232073011,5531101,1.1356215789537007,1667269266.547588,USD,16.017032427120864,0.9159,USD,,0,Retail trade,Buy
DXC,DXC Technology Company,10.39,USD,-3.7071362372567065,2752061,0.8185788655593113,1660100546.6348472,USD,14.71879869669925,0.7059,USD,-65.5943851440269,0,Technology services,Neutral
AEVA,"Aeva Technologies, Inc.",23.75,USD,2.0189003436426067,1023108,0.4368493158756658,1655511780.8204465,USD,,-2.7329,USD,50.28288671796831,0,Electronic technology,Buy
LILAK,Liberty Latin America Ltd.,8.44,USD,-0.588928150765615,1148591,0.8832238368648334,1655082979.0482922,USD,,-0.4997,USD,91.57633890190658,0,Communications,Buy
INSP,"Inspire Medical Systems, Inc.",57.22,USD,0.21015761821365575,519680,0.6175439864028146,1654251646.9779336,USD,12.426703731051559,4.6046,USD,166.74776966747768,0,Health technology,Neutral
RVLV,"Revolve Group, Inc.",23.14,USD,-2.321654706627272,1033603,0.9628523224878929,1644916708.8594344,USD,22.97002183839587,1.0074,USD,60.08263149531226,0,Retail trade,Buy
WEN,Wendy's Company (The),8.62,USD,-0.23148148148149708,6377522,0.48125933924765757,1643574923.1064813,USD,13.062585240187905,0.6599,USD,-31.124099780816188,6.48148148148148,Consumer services,Neutral
ARCO,Arcos Dorados Holdings Inc.,7.86,USD,-0.6321112515802758,1402987,1.2028832770582227,1637662318.7711759,USD,6.449495363912367,1.2187,USD,97.29642221142947,3.28697850821745,Consumer services,Strong buy
SVV,"Savers Value Village, Inc.",10.56,USD,-0.9380863039399591,3378371,1.203062436962338,1628944751.8198872,USD,69.88749172733289,0.1511,USD,-26.543509965969854,0,Retail trade,Buy
WWW,"Wolverine World Wide, Inc.",19.83,USD,-5.706134094151226,1145599,1.2206408242060447,1627375527.669044,USD,15.38401861908456,1.289,USD,24.55309691757658,1.9020446980504,Consumer non-durables,Buy
POET,POET Technologies Inc.,9.4,USD,-1.8789144050104356,11717445,0.7822785970769102,1622345952.9018793,USD,,-0.581,USD,19.629270991838432,0,Producer manufacturing,Strong buy
DCH,Dauch Corporation,6.8,USD,1.0401188707280742,2347988,0.660603005331386,1615711381.0401187,USD,,-1.0561,USD,-406.82742591516563,0,Producer manufacturing,Buy
MQ,"Marqeta, Inc.",15.52,USD,-4.989286807468633,797175,0.5692202288020045,1615613113.7704315,USD,158.2059123343527,0.0981,USD,,0,Commercial services,Neutral
AESI,Atlas Energy Solutions Inc.,12.82,USD,2.9718875502008113,3762029,1.0448114278493423,1602544283.060241,USD,,-0.9512,USD,-832.2555812163204,2.00803212851406,Industrial services,Neutral
FUN,Six Flags Entertainment Corporation,15.6,USD,-4.8780487804877986,1942918,0.6489179829575523,1596134472.1463413,USD,,-17.3163,USD,-266.7775141913073,0,Consumer services,Buy
RCAT,"Red Cat Holdings, Inc.",10.44,USD,-6.199460916442059,9681443,0.8173088555199304,1594337887.6334229,USD,,-0.8027,USD,-110.95926412614978,0,Technology services,Strong buy
NOMD,Nomad Foods Limited,11.38,USD,-2.9838022165387863,2680713,1.6631788493962778,1590823432.0392156,USD,11.269558328381859,1.0098,USD,-31.259360108917633,5.79710144927536,Consumer non-durables,Buy
VIR,"Vir Biotechnology, Inc.",9.39,USD,1.6233766233766271,1460798,1.000144120088663,1588937803.0194805,USD,,-1.8614,USD,53.57873210633948,0,Health technology,Strong buy
ABSI,Absci Corporation,9.24,USD,0.6535947712418355,2145092,0.8599751840648823,1585713539.1633985,USD,,-0.8004,USD,15.355329949238577,0,Health technology,Strong buy
PWP,Perella Weinberg Partners,16.78,USD,-3.4522439585730607,820737,0.7279677072578843,1577962281.0506332,USD,64.07025582283315,0.2619,USD,-67.60667903525047,1.61104718066743,Finance,Buy
AMPL,"Amplitude, Inc.",12.61,USD,-3.2233307751343054,1502067,0.528557158566866,1575186026.6531084,USD,,-0.7545,USD,-0.6268338223526175,0,Technology services,Buy
PUMP,ProPetro Holding Corp.,12.79,USD,5.702479338842971,2958428,1.1362051430001878,1570917904.0322313,USD,,-0.113,USD,92.25868329108721,0,Industrial services,Buy
CXM,"Sprinklr, Inc.",6.7,USD,-2.757619738751807,2134209,0.801114288144527,1569388986.1973877,USD,59.76806422836753,0.1121,USD,-72.67852790640995,0,Technology services,Neutral
GLOB,Globant S.A.,36.26,USD,-2.996254681647952,3141819,1.4570264883847384,1565690672.157303,USD,14.236356497840594,2.547,USD,3.6166144583214757,0,Technology services,Buy
AMSC,American Superconductor Corporation,32.13,USD,0.6578947368421079,550525,0.7563555019925388,1556446164.75,USD,10.613768498942918,3.0272,USD,666.573816155989,0,Producer manufacturing,Strong buy
HLX,"Helix Energy Solutions Group, Inc.",10.54,USD,1.0546500479386332,1494017,0.9659552493671739,1553411029.568552,USD,66.28930817610062,0.159,USD,-50.83487940630798,0,Industrial services,Buy
XERS,"Xeris Biopharma Holdings, Inc.",8.52,USD,-0.9302325581395358,1334889,0.6720996977414515,1553369131.3534884,USD,,-0.1023,USD,51.85882352941176,0,Health technology,Strong buy
FLO,"Flowers Foods, Inc.",7.31,USD,-2.792553191489361,5173179,1.0404347253679207,1549670582.6502662,USD,21.380520620064345,0.3419,USD,-68.19534883720931,11.5359042553192,Consumer non-durables,Neutral
ADNT,Adient plc,20.1,USD,-1.3738959764474856,840775,0.6826395096670896,1549648258.0863593,USD,33.61204013377927,0.598,USD,,0,Producer manufacturing,Buy
TNDM,"Tandem Diabetes Care, Inc.",22.255,USD,-2.046654929577464,1384284,0.4985478810299672,1548474029.231074,USD,,-0.9264,USD,70.02911679068262,0,Health technology,Buy
KMPR,Kemper Corporation,26.21,USD,-4.41283734500365,836255,0.9168083485686145,1544375842.749088,USD,,-8.4025,USD,-258.28388433644153,4.66812545587163,Finance,Neutral
QFIN,"Qfin Holdings, Inc.",11.94,USD,-2.689486552567238,1127997,0.9231610427622755,1536384191.0508,USD,2.2077177671356987,5.4083,USD,-16.884893191947135,12.3879380603097,Finance,Buy
